chunk_id,document_id,lexical_token_count,bge_m3_token_count,difference,ratio,over_1200,over_1500,over_model_limit,contains_table,contains_formula_placeholder,contains_image_placeholder,provenance_status
DOC000227-C0001,DOC000227,1197,1949,752,1.6282,1,1,0,0,0,0,source_only
DOC000227-C0002,DOC000227,647,1020,373,1.5765,0,0,0,0,0,0,source_only
DOC000227-C0003,DOC000227,1168,1872,704,1.6027,1,1,0,0,0,0,source_only
DOC000227-C0004,DOC000227,1195,1919,724,1.6059,1,1,0,0,0,0,source_only
DOC000227-C0005,DOC000227,1184,1839,655,1.5532,1,1,0,0,0,0,source_only
DOC000227-C0006,DOC000227,1185,1799,614,1.5181,1,1,0,0,0,0,source_only
DOC000227-C0007,DOC000227,1197,1819,622,1.5196,1,1,0,0,0,0,source_only
DOC000227-C0008,DOC000227,373,594,221,1.5925,0,0,0,0,0,0,source_only
DOC000282-C0001,DOC000282,1181,1640,459,1.3887,1,1,0,1,0,1,section_resolved
DOC000282-C0002,DOC000282,1198,1662,464,1.3873,1,1,0,0,0,1,section_resolved
DOC000282-C0003,DOC000282,43,41,-2,0.9535,0,0,0,0,0,1,section_resolved
DOC000283-C0001,DOC000283,15,34,19,2.2667,0,0,0,0,0,0,slide_resolved
DOC000283-C0002,DOC000283,47,81,34,1.7234,0,0,0,0,0,0,slide_resolved
DOC000283-C0003,DOC000283,32,53,21,1.6562,0,0,0,0,0,0,slide_resolved
DOC000283-C0004,DOC000283,57,71,14,1.2456,0,0,0,0,0,0,slide_resolved
DOC000283-C0005,DOC000283,52,79,27,1.5192,0,0,0,0,0,0,slide_resolved
DOC000283-C0006,DOC000283,55,86,31,1.5636,0,0,0,0,0,0,slide_resolved
DOC000283-C0007,DOC000283,24,34,10,1.4167,0,0,0,0,0,0,slide_resolved
DOC000283-C0008,DOC000283,9,20,11,2.2222,0,0,0,0,0,0,slide_resolved
DOC000283-C0009,DOC000283,31,56,25,1.8065,0,0,0,0,0,0,slide_resolved
DOC000283-C0010,DOC000283,76,127,51,1.6711,0,0,0,0,0,0,slide_resolved
DOC000283-C0011,DOC000283,34,60,26,1.7647,0,0,0,0,0,0,slide_resolved
DOC000283-C0012,DOC000283,16,23,7,1.4375,0,0,0,0,0,0,slide_resolved
DOC000283-C0013,DOC000283,23,38,15,1.6522,0,0,0,0,0,0,slide_resolved
DOC000283-C0014,DOC000283,15,23,8,1.5333,0,0,0,0,0,0,slide_resolved
DOC000283-C0015,DOC000283,37,63,26,1.7027,0,0,0,0,0,0,slide_resolved
DOC000283-C0016,DOC000283,60,77,17,1.2833,0,0,0,0,0,0,slide_resolved
DOC000283-C0017,DOC000283,34,54,20,1.5882,0,0,0,0,0,0,slide_resolved
DOC000283-C0018,DOC000283,60,101,41,1.6833,0,0,0,0,0,0,slide_resolved
DOC000283-C0019,DOC000283,54,82,28,1.5185,0,0,0,0,0,0,slide_resolved
DOC000283-C0020,DOC000283,49,86,37,1.7551,0,0,0,0,0,0,slide_resolved
DOC000283-C0021,DOC000283,26,36,10,1.3846,0,0,0,0,0,0,slide_resolved
DOC000283-C0022,DOC000283,43,66,23,1.5349,0,0,0,0,0,0,slide_resolved
DOC000283-C0023,DOC000283,17,20,3,1.1765,0,0,0,0,0,0,slide_resolved
DOC000283-C0024,DOC000283,53,68,15,1.2830,0,0,0,0,0,0,slide_resolved
DOC000283-C0025,DOC000283,17,20,3,1.1765,0,0,0,0,0,0,slide_resolved
DOC000283-C0026,DOC000283,28,39,11,1.3929,0,0,0,0,0,0,slide_resolved
DOC000283-C0027,DOC000283,14,21,7,1.5000,0,0,0,0,0,0,slide_resolved
DOC000283-C0028,DOC000283,56,81,25,1.4464,0,0,0,0,0,0,slide_resolved
DOC000283-C0029,DOC000283,62,90,28,1.4516,0,0,0,0,0,0,slide_resolved
DOC000283-C0030,DOC000283,32,49,17,1.5312,0,0,0,0,0,0,slide_resolved
DOC000283-C0031,DOC000283,43,67,24,1.5581,0,0,0,0,0,0,slide_resolved
DOC000283-C0032,DOC000283,49,73,24,1.4898,0,0,0,0,0,0,slide_resolved
DOC000283-C0033,DOC000283,31,46,15,1.4839,0,0,0,0,0,0,slide_resolved
DOC000283-C0034,DOC000283,31,46,15,1.4839,0,0,0,0,0,0,slide_resolved
DOC000283-C0035,DOC000283,69,86,17,1.2464,0,0,0,0,0,0,slide_resolved
DOC000283-C0036,DOC000283,16,24,8,1.5000,0,0,0,0,0,0,slide_resolved
DOC000283-C0037,DOC000283,26,49,23,1.8846,0,0,0,0,0,0,slide_resolved
DOC000283-C0038,DOC000283,18,32,14,1.7778,0,0,0,0,0,0,slide_resolved
DOC000283-C0039,DOC000283,24,46,22,1.9167,0,0,0,0,0,0,slide_resolved
DOC000283-C0040,DOC000283,14,27,13,1.9286,0,0,0,0,0,0,slide_resolved
DOC000283-C0041,DOC000283,71,126,55,1.7746,0,0,0,0,0,0,slide_resolved
DOC000283-C0042,DOC000283,12,22,10,1.8333,0,0,0,0,0,0,slide_resolved
DOC000283-C0043,DOC000283,17,26,9,1.5294,0,0,0,0,0,0,slide_resolved
DOC000283-C0044,DOC000283,12,22,10,1.8333,0,0,0,0,0,0,slide_resolved
DOC000283-C0045,DOC000283,21,35,14,1.6667,0,0,0,0,0,0,slide_resolved
DOC000283-C0046,DOC000283,28,43,15,1.5357,0,0,0,0,0,0,slide_resolved
DOC000283-C0047,DOC000283,13,27,14,2.0769,0,0,0,0,0,0,slide_resolved
DOC000283-C0048,DOC000283,230,322,92,1.4000,0,0,0,0,0,0,slide_resolved
DOC000283-C0049,DOC000283,19,41,22,2.1579,0,0,0,0,0,0,slide_resolved
DOC000283-C0050,DOC000283,10,19,9,1.9000,0,0,0,0,0,0,slide_resolved
DOC000283-C0051,DOC000283,22,40,18,1.8182,0,0,0,0,0,0,slide_resolved
DOC000283-C0052,DOC000283,24,41,17,1.7083,0,0,0,0,0,0,slide_resolved
DOC000283-C0053,DOC000283,22,42,20,1.9091,0,0,0,0,0,0,slide_resolved
DOC000283-C0054,DOC000283,12,25,13,2.0833,0,0,0,0,0,0,slide_resolved
DOC000283-C0055,DOC000283,12,24,12,2.0000,0,0,0,0,0,0,slide_resolved
DOC000283-C0056,DOC000283,12,25,13,2.0833,0,0,0,0,0,0,slide_resolved
DOC000283-C0057,DOC000283,13,30,17,2.3077,0,0,0,0,0,0,slide_resolved
DOC000283-C0058,DOC000283,14,27,13,1.9286,0,0,0,0,0,0,slide_resolved
DOC000283-C0059,DOC000283,69,119,50,1.7246,0,0,0,0,0,0,slide_resolved
DOC000278-C0001,DOC000278,585,428,-157,0.7316,0,0,0,1,0,1,section_resolved
DOC000279-C0001,DOC000279,587,430,-157,0.7325,0,0,0,1,0,1,section_resolved
DOC000280-C0001,DOC000280,572,424,-148,0.7413,0,0,0,1,0,1,section_resolved
DOC000281-C0001,DOC000281,816,1345,529,1.6483,1,0,0,0,0,1,source_only
DOC000229-C0001,DOC000229,398,597,199,1.5000,0,0,0,0,0,1,page_resolved
DOC000229-C0002,DOC000229,872,1029,157,1.1800,0,0,0,1,0,0,page_resolved
DOC000229-C0003,DOC000229,1179,466,-713,0.3953,0,0,0,1,0,0,page_resolved
DOC000229-C0004,DOC000229,30,91,61,3.0333,0,0,0,0,0,0,page_resolved
DOC000229-C0005,DOC000229,2672,2086,-586,0.7807,1,1,0,1,0,0,page_resolved
DOC000229-C0006,DOC000229,76,47,-29,0.6184,0,0,0,1,0,0,page_resolved
DOC000229-C0007,DOC000229,1041,827,-214,0.7944,0,0,0,1,0,1,page_resolved
DOC000230-C0001,DOC000230,342,511,169,1.4942,0,0,0,0,0,1,section_resolved
DOC000231-C0001,DOC000231,292,399,107,1.3664,0,0,0,1,0,1,page_resolved
DOC000231-C0002,DOC000231,1833,1633,-200,0.8909,1,1,0,1,0,0,page_resolved
DOC000231-C0003,DOC000231,261,391,130,1.4981,0,0,0,1,0,1,page_resolved
DOC000231-C0004,DOC000231,456,321,-135,0.7039,0,0,0,1,0,1,page_resolved
DOC000232-C0001,DOC000232,822,366,-456,0.4453,0,0,0,1,0,0,source_only
DOC000232-C0002,DOC000232,1512,2455,943,1.6237,1,1,0,1,0,0,source_only
DOC000232-C0003,DOC000232,610,430,-180,0.7049,0,0,0,1,0,0,source_only
DOC000232-C0004,DOC000232,1129,570,-559,0.5049,0,0,0,1,0,0,source_only
DOC000232-C0005,DOC000232,1594,2501,907,1.5690,1,1,0,1,0,0,source_only
DOC000232-C0006,DOC000232,970,671,-299,0.6918,0,0,0,1,0,0,source_only
DOC000232-C0007,DOC000232,674,326,-348,0.4837,0,0,0,1,0,0,source_only
DOC000232-C0008,DOC000232,1877,1910,33,1.0176,1,1,0,1,0,0,source_only
DOC000232-C0009,DOC000232,593,397,-196,0.6695,0,0,0,1,0,0,source_only
DOC000232-C0010,DOC000232,3797,1671,-2126,0.4401,1,1,0,1,0,0,source_only
DOC000232-C0011,DOC000232,737,405,-332,0.5495,0,0,0,1,0,0,source_only
DOC000232-C0012,DOC000232,772,1008,236,1.3057,0,0,0,1,0,0,source_only
DOC000232-C0013,DOC000232,1013,1052,39,1.0385,0,0,0,1,0,0,source_only
DOC000232-C0014,DOC000232,2779,2305,-474,0.8294,1,1,0,1,0,0,source_only
DOC000232-C0015,DOC000232,835,312,-523,0.3737,0,0,0,1,0,0,source_only
DOC000232-C0016,DOC000232,995,1260,265,1.2663,1,0,0,1,0,0,source_only
DOC000232-C0017,DOC000232,1199,610,-589,0.5088,0,0,0,1,0,0,source_only
DOC000232-C0018,DOC000232,1168,881,-287,0.7543,0,0,0,1,0,0,source_only
DOC000232-C0019,DOC000232,1162,886,-276,0.7625,0,0,0,1,0,0,source_only
DOC000232-C0020,DOC000232,671,485,-186,0.7228,0,0,0,1,0,0,source_only
DOC000233-C0001,DOC000233,521,795,274,1.5259,0,0,0,0,0,1,section_resolved
DOC000234-C0001,DOC000234,585,743,158,1.2701,0,0,0,1,0,1,section_resolved
DOC000235-C0001,DOC000235,492,370,-122,0.7520,0,0,0,1,0,1,page_resolved
DOC000235-C0002,DOC000235,1744,1874,130,1.0745,1,1,0,1,0,0,page_resolved
DOC000235-C0003,DOC000235,239,176,-63,0.7364,0,0,0,1,0,0,page_resolved
DOC000235-C0004,DOC000235,3144,3098,-46,0.9854,1,1,0,1,0,1,page_resolved
DOC000235-C0005,DOC000235,345,338,-7,0.9797,0,0,0,1,0,0,page_resolved
DOC000235-C0006,DOC000235,2969,2883,-86,0.9710,1,1,0,1,0,1,page_resolved
DOC000235-C0007,DOC000235,345,338,-7,0.9797,0,0,0,1,0,0,page_resolved
DOC000235-C0008,DOC000235,3163,2689,-474,0.8501,1,1,0,1,0,1,page_resolved
DOC000235-C0009,DOC000235,345,338,-7,0.9797,0,0,0,1,0,0,page_resolved
DOC000235-C0010,DOC000235,2962,2941,-21,0.9929,1,1,0,1,0,1,page_resolved
DOC000235-C0011,DOC000235,353,344,-9,0.9745,0,0,0,1,0,1,page_resolved
DOC000235-C0012,DOC000235,2738,2704,-34,0.9876,1,1,0,1,0,0,page_resolved
DOC000235-C0013,DOC000235,353,344,-9,0.9745,0,0,0,1,0,1,page_resolved
DOC000235-C0014,DOC000235,2759,2791,32,1.0116,1,1,0,1,0,0,page_resolved
DOC000235-C0015,DOC000235,345,338,-7,0.9797,0,0,0,1,0,0,page_resolved
DOC000235-C0016,DOC000235,3612,3567,-45,0.9875,1,1,0,1,0,1,page_resolved
DOC000235-C0017,DOC000235,345,338,-7,0.9797,0,0,0,1,0,0,page_resolved
DOC000235-C0018,DOC000235,3614,3540,-74,0.9795,1,1,0,1,0,1,page_resolved
DOC000235-C0019,DOC000235,239,176,-63,0.7364,0,0,0,1,0,0,page_resolved
DOC000235-C0020,DOC000235,3100,3012,-88,0.9716,1,1,0,1,0,1,page_resolved
DOC000235-C0021,DOC000235,698,680,-18,0.9742,0,0,0,1,0,1,page_resolved
DOC000235-C0022,DOC000235,1464,995,-469,0.6796,0,0,0,1,0,0,page_resolved
DOC000236-C0001,DOC000236,841,1319,478,1.5684,1,0,0,0,0,1,page_resolved
DOC000236-C0002,DOC000236,975,1600,625,1.6410,1,1,0,0,0,1,page_resolved
DOC000236-C0003,DOC000236,625,784,159,1.2544,0,0,0,1,0,1,page_resolved
DOC000236-C0004,DOC000236,943,1197,254,1.2694,0,0,0,1,0,1,page_resolved
DOC000236-C0005,DOC000236,901,1482,581,1.6448,1,0,0,1,0,1,page_resolved
DOC000236-C0006,DOC000236,1039,1700,661,1.6362,1,1,0,1,0,1,page_resolved
DOC000236-C0007,DOC000236,292,406,114,1.3904,0,0,0,1,0,1,page_resolved
DOC000236-C0008,DOC000236,358,651,293,1.8184,0,0,0,0,0,1,page_resolved
DOC000236-C0009,DOC000236,1121,1856,735,1.6557,1,1,0,0,0,1,page_resolved
DOC000236-C0010,DOC000236,610,977,367,1.6016,0,0,0,0,0,1,page_resolved
DOC000236-C0011,DOC000236,1196,1939,743,1.6212,1,1,0,0,0,1,page_resolved
DOC000236-C0012,DOC000236,404,661,257,1.6361,0,0,0,0,0,1,page_resolved
DOC000236-C0013,DOC000236,65,112,47,1.7231,0,0,0,0,0,0,page_resolved
DOC000236-C0014,DOC000236,1012,1562,550,1.5435,1,1,0,0,0,1,page_resolved
DOC000236-C0015,DOC000236,802,1128,326,1.4065,0,0,0,0,0,1,page_resolved
DOC000236-C0016,DOC000236,905,1400,495,1.5470,1,0,0,0,0,1,page_resolved
DOC000236-C0017,DOC000236,929,1511,582,1.6265,1,1,0,0,0,1,page_resolved
DOC000236-C0018,DOC000236,83,124,41,1.4940,0,0,0,0,0,0,page_resolved
DOC000236-C0019,DOC000236,923,1526,603,1.6533,1,1,0,0,0,1,page_resolved
DOC000236-C0020,DOC000236,962,1512,550,1.5717,1,1,0,0,0,1,page_resolved
DOC000236-C0021,DOC000236,982,1415,433,1.4409,1,0,0,0,0,1,page_resolved
DOC000236-C0022,DOC000236,424,646,222,1.5236,0,0,0,0,0,1,page_resolved
DOC000236-C0023,DOC000236,701,1093,392,1.5592,0,0,0,0,0,1,page_resolved
DOC000236-C0024,DOC000236,982,1488,506,1.5153,1,0,0,0,0,1,page_resolved
DOC000236-C0025,DOC000236,854,1238,384,1.4496,1,0,0,0,0,1,page_resolved
DOC000236-C0026,DOC000236,710,985,275,1.3873,0,0,0,1,0,1,page_resolved
DOC000236-C0027,DOC000236,1060,1149,89,1.0840,0,0,0,1,1,1,page_resolved
DOC000236-C0028,DOC000236,1149,1245,96,1.0836,1,0,0,1,0,1,page_resolved
DOC000236-C0029,DOC000236,894,1264,370,1.4139,1,0,0,1,0,1,page_resolved
DOC000236-C0030,DOC000236,557,908,351,1.6302,0,0,0,0,0,1,page_resolved
DOC000236-C0031,DOC000236,804,1024,220,1.2736,0,0,0,1,0,1,page_resolved
DOC000236-C0032,DOC000236,939,1448,509,1.5421,1,0,0,1,0,1,page_resolved
DOC000236-C0033,DOC000236,937,1451,514,1.5486,1,0,0,0,0,1,page_resolved
DOC000236-C0034,DOC000236,183,301,118,1.6448,0,0,0,0,0,0,page_resolved
DOC000236-C0035,DOC000236,958,1455,497,1.5188,1,0,0,0,0,1,page_resolved
DOC000236-C0036,DOC000236,868,1340,472,1.5438,1,0,0,0,0,1,page_resolved
DOC000236-C0037,DOC000236,987,1547,560,1.5674,1,1,0,0,0,1,page_resolved
DOC000236-C0038,DOC000236,950,1348,398,1.4189,1,0,0,1,0,1,page_resolved
DOC000236-C0039,DOC000236,481,760,279,1.5800,0,0,0,0,0,0,page_resolved
DOC000236-C0040,DOC000236,771,878,107,1.1388,0,0,0,1,0,1,page_resolved
DOC000236-C0041,DOC000236,762,1140,378,1.4961,0,0,0,1,0,1,page_resolved
DOC000236-C0042,DOC000236,939,1537,598,1.6368,1,1,0,0,0,1,page_resolved
DOC000236-C0043,DOC000236,557,893,336,1.6032,0,0,0,0,0,1,page_resolved
DOC000236-C0044,DOC000236,883,912,29,1.0328,0,0,0,1,0,1,page_resolved
DOC000236-C0045,DOC000236,727,1156,429,1.5901,0,0,0,0,0,1,page_resolved
DOC000236-C0046,DOC000236,953,1528,575,1.6034,1,1,0,0,0,1,page_resolved
DOC000236-C0047,DOC000236,408,649,241,1.5907,0,0,0,0,0,1,page_resolved
DOC000236-C0048,DOC000236,947,1475,528,1.5576,1,0,0,0,0,1,page_resolved
DOC000236-C0049,DOC000236,920,1440,520,1.5652,1,0,0,1,0,1,page_resolved
DOC000236-C0050,DOC000236,971,1510,539,1.5551,1,1,0,0,0,1,page_resolved
DOC000236-C0051,DOC000236,944,1576,632,1.6695,1,1,0,0,0,1,page_resolved
DOC000236-C0052,DOC000236,514,639,125,1.2432,0,0,0,1,0,0,page_resolved
DOC000236-C0053,DOC000236,927,999,72,1.0777,0,0,0,1,0,1,page_resolved
DOC000236-C0054,DOC000236,741,927,186,1.2510,0,0,0,1,1,1,page_resolved
DOC000236-C0055,DOC000236,1237,1110,-127,0.8973,0,0,0,1,0,1,page_resolved
DOC000236-C0056,DOC000236,643,807,164,1.2551,0,0,0,1,0,1,page_resolved
DOC000236-C0057,DOC000236,638,683,45,1.0705,0,0,0,1,0,1,page_resolved
DOC000236-C0058,DOC000236,1150,796,-354,0.6922,0,0,0,1,0,1,page_resolved
DOC000236-C0059,DOC000236,1186,935,-251,0.7884,0,0,0,1,0,1,page_resolved
DOC000236-C0060,DOC000236,196,343,147,1.7500,0,0,0,0,0,1,page_resolved
DOC000236-C0061,DOC000236,993,1382,389,1.3917,1,0,0,1,0,1,page_resolved
DOC000236-C0062,DOC000236,708,959,251,1.3545,0,0,0,1,0,1,page_resolved
DOC000236-C0063,DOC000236,930,1521,591,1.6355,1,1,0,0,0,1,page_resolved
DOC000236-C0064,DOC000236,969,1471,502,1.5181,1,0,0,0,0,1,page_resolved
DOC000236-C0065,DOC000236,936,1460,524,1.5598,1,0,0,0,0,1,page_resolved
DOC000236-C0066,DOC000236,997,1514,517,1.5186,1,1,0,0,0,1,page_resolved
DOC000236-C0067,DOC000236,974,1492,518,1.5318,1,0,0,0,0,1,page_resolved
DOC000236-C0068,DOC000236,960,1438,478,1.4979,1,0,0,1,0,1,page_resolved
DOC000236-C0069,DOC000236,997,1629,632,1.6339,1,1,0,0,0,1,page_resolved
DOC000236-C0070,DOC000236,975,1519,544,1.5579,1,1,0,0,0,1,page_resolved
DOC000236-C0071,DOC000236,226,375,149,1.6593,0,0,0,0,0,0,page_resolved
DOC000236-C0072,DOC000236,778,1206,428,1.5501,1,0,0,0,0,1,page_resolved
DOC000236-C0073,DOC000236,984,1312,328,1.3333,1,0,0,1,0,1,page_resolved
DOC000236-C0074,DOC000236,787,1256,469,1.5959,1,0,0,0,0,1,page_resolved
DOC000236-C0075,DOC000236,967,1229,262,1.2709,1,0,0,1,0,1,page_resolved
DOC000236-C0076,DOC000236,957,1082,125,1.1306,0,0,0,1,0,1,page_resolved
DOC000236-C0077,DOC000236,1107,961,-146,0.8681,0,0,0,1,0,0,page_resolved
DOC000236-C0078,DOC000236,870,1176,306,1.3517,0,0,0,1,0,1,page_resolved
DOC000236-C0079,DOC000236,346,537,191,1.5520,0,0,0,0,0,1,page_resolved
DOC000236-C0080,DOC000236,1092,920,-172,0.8425,0,0,0,1,0,1,page_resolved
DOC000236-C0081,DOC000236,759,1124,365,1.4809,0,0,0,0,0,1,page_resolved
DOC000236-C0082,DOC000236,710,714,4,1.0056,0,0,0,1,0,0,page_resolved
DOC000236-C0083,DOC000236,826,1225,399,1.4831,1,0,0,0,0,1,page_resolved
DOC000236-C0084,DOC000236,985,1545,560,1.5685,1,1,0,0,0,1,page_resolved
DOC000236-C0085,DOC000236,852,1221,369,1.4331,1,0,0,0,0,1,page_resolved
DOC000236-C0086,DOC000236,188,288,100,1.5319,0,0,0,0,0,1,page_resolved
DOC000236-C0087,DOC000236,1361,1719,358,1.2630,1,1,0,1,0,0,page_resolved
DOC000236-C0088,DOC000236,927,1145,218,1.2352,0,0,0,1,0,1,page_resolved
DOC000236-C0089,DOC000236,397,606,209,1.5264,0,0,0,0,0,0,page_resolved
DOC000236-C0090,DOC000236,850,953,103,1.1212,0,0,0,1,0,1,page_resolved
DOC000236-C0091,DOC000236,974,1204,230,1.2361,1,0,0,1,0,0,page_resolved
DOC000236-C0092,DOC000236,1137,1264,127,1.1117,1,0,0,1,0,1,page_resolved
DOC000236-C0093,DOC000236,966,1230,264,1.2733,1,0,0,1,0,1,page_resolved
DOC000236-C0094,DOC000236,51,76,25,1.4902,0,0,0,0,0,1,page_resolved
DOC000236-C0095,DOC000236,1096,1301,205,1.1870,1,0,0,1,0,0,page_resolved
DOC000236-C0096,DOC000236,1000,1213,213,1.2130,1,0,0,1,0,1,page_resolved
DOC000236-C0097,DOC000236,954,994,40,1.0419,0,0,0,1,0,1,page_resolved
DOC000236-C0098,DOC000236,278,445,167,1.6007,0,0,0,0,0,0,page_resolved
DOC000236-C0099,DOC000236,808,875,67,1.0829,0,0,0,1,0,1,page_resolved
DOC000236-C0100,DOC000236,922,999,77,1.0835,0,0,0,1,0,1,page_resolved
DOC000236-C0101,DOC000236,1429,1270,-159,0.8887,1,0,0,1,0,0,page_resolved
DOC000236-C0102,DOC000236,782,595,-187,0.7609,0,0,0,1,0,1,page_resolved
DOC000236-C0103,DOC000236,527,850,323,1.6129,0,0,0,0,0,1,page_resolved
DOC000236-C0104,DOC000236,980,987,7,1.0071,0,0,0,1,0,1,page_resolved
DOC000236-C0105,DOC000236,938,1438,500,1.5330,1,0,0,0,0,1,page_resolved
DOC000236-C0106,DOC000236,781,691,-90,0.8848,0,0,0,1,0,0,page_resolved
DOC000236-C0107,DOC000236,820,909,89,1.1085,0,0,0,1,1,1,page_resolved
DOC000236-C0108,DOC000236,856,1411,555,1.6484,1,0,0,0,0,1,page_resolved
DOC000236-C0109,DOC000236,651,291,-360,0.4470,0,0,0,1,0,0,page_resolved
DOC000236-C0110,DOC000236,520,375,-145,0.7212,0,0,0,1,0,1,page_resolved
DOC000236-C0111,DOC000236,1669,1440,-229,0.8628,1,0,0,1,0,1,page_resolved
DOC000236-C0112,DOC000236,847,727,-120,0.8583,0,0,0,1,0,0,page_resolved
DOC000236-C0113,DOC000236,491,175,-316,0.3564,0,0,0,1,0,1,page_resolved
DOC000236-C0114,DOC000236,908,442,-466,0.4868,0,0,0,1,0,0,page_resolved
DOC000236-C0115,DOC000236,661,745,84,1.1271,0,0,0,1,0,1,page_resolved
DOC000236-C0116,DOC000236,779,1042,263,1.3376,0,0,0,1,0,1,page_resolved
DOC000236-C0117,DOC000236,823,796,-27,0.9672,0,0,0,1,0,0,page_resolved
DOC000236-C0118,DOC000236,1207,992,-215,0.8219,0,0,0,1,0,0,page_resolved
DOC000236-C0119,DOC000236,240,317,77,1.3208,0,0,0,0,0,1,page_resolved
DOC000236-C0120,DOC000236,197,280,83,1.4213,0,0,0,0,0,1,page_resolved
DOC000236-C0121,DOC000236,1278,1134,-144,0.8873,0,0,0,1,0,0,page_resolved
DOC000236-C0122,DOC000236,1042,829,-213,0.7956,0,0,0,1,0,0,page_resolved
DOC000236-C0123,DOC000236,255,390,135,1.5294,0,0,0,0,0,1,page_resolved
DOC000236-C0124,DOC000236,194,305,111,1.5722,0,0,0,0,0,0,page_resolved
DOC000236-C0125,DOC000236,950,605,-345,0.6368,0,0,0,1,0,0,page_resolved
DOC000236-C0126,DOC000236,763,1114,351,1.4600,0,0,0,1,1,1,page_resolved
DOC000236-C0127,DOC000236,778,1239,461,1.5925,1,0,0,0,0,1,page_resolved
DOC000236-C0128,DOC000236,1143,1182,39,1.0341,0,0,0,1,1,1,page_resolved
DOC000236-C0129,DOC000236,996,1530,534,1.5361,1,1,0,0,0,1,page_resolved
DOC000236-C0130,DOC000236,693,752,59,1.0851,0,0,0,1,0,1,page_resolved
DOC000236-C0131,DOC000236,889,1395,506,1.5692,1,0,0,0,0,1,page_resolved
DOC000236-C0132,DOC000236,930,1458,528,1.5677,1,0,0,0,0,1,page_resolved
DOC000236-C0133,DOC000236,302,500,198,1.6556,0,0,0,0,0,1,page_resolved
DOC000236-C0134,DOC000236,916,1539,623,1.6801,1,1,0,0,0,1,page_resolved
DOC000236-C0135,DOC000236,887,1402,515,1.5806,1,0,0,0,0,1,page_resolved
DOC000236-C0136,DOC000236,944,1428,484,1.5127,1,0,0,0,0,1,page_resolved
DOC000236-C0137,DOC000236,389,583,194,1.4987,0,0,0,0,0,1,page_resolved
DOC000236-C0138,DOC000236,761,602,-159,0.7911,0,0,0,1,0,0,page_resolved
DOC000236-C0139,DOC000236,640,646,6,1.0094,0,0,0,1,0,0,page_resolved
DOC000236-C0140,DOC000236,949,1509,560,1.5901,1,1,0,0,1,1,page_resolved
DOC000236-C0141,DOC000236,977,1524,547,1.5599,1,1,0,0,0,1,page_resolved
DOC000236-C0142,DOC000236,342,545,203,1.5936,0,0,0,0,0,1,page_resolved
DOC000236-C0143,DOC000236,864,1359,495,1.5729,1,0,0,0,0,1,page_resolved
DOC000236-C0144,DOC000236,688,1016,328,1.4767,0,0,0,0,0,1,page_resolved
DOC000236-C0145,DOC000236,856,1319,463,1.5409,1,0,0,0,0,1,page_resolved
DOC000236-C0146,DOC000236,575,920,345,1.6000,0,0,0,0,1,1,page_resolved
DOC000236-C0147,DOC000236,979,1605,626,1.6394,1,1,0,0,0,1,page_resolved
DOC000236-C0148,DOC000236,950,1562,612,1.6442,1,1,0,0,0,1,page_resolved
DOC000236-C0149,DOC000236,343,575,232,1.6764,0,0,0,0,0,0,page_resolved
DOC000236-C0150,DOC000236,962,1222,260,1.2703,1,0,0,1,0,1,page_resolved
DOC000236-C0151,DOC000236,992,1187,195,1.1966,0,0,0,1,0,1,page_resolved
DOC000236-C0152,DOC000236,936,1191,255,1.2724,0,0,0,1,0,1,page_resolved
DOC000236-C0153,DOC000236,751,820,69,1.0919,0,0,0,1,0,1,page_resolved
DOC000236-C0154,DOC000236,930,1346,416,1.4473,1,0,0,1,0,1,page_resolved
DOC000236-C0155,DOC000236,257,401,144,1.5603,0,0,0,0,0,0,page_resolved
DOC000236-C0156,DOC000236,4061,2571,-1490,0.6331,1,1,0,1,0,0,page_resolved
DOC000236-C0157,DOC000236,3347,1768,-1579,0.5282,1,1,0,1,0,1,page_resolved
DOC000236-C0158,DOC000236,2588,1915,-673,0.7400,1,1,0,1,0,0,page_resolved
DOC000236-C0159,DOC000236,950,1454,504,1.5305,1,0,0,0,0,1,page_resolved
DOC000236-C0160,DOC000236,547,810,263,1.4808,0,0,0,0,0,0,page_resolved
DOC000236-C0161,DOC000236,874,1358,484,1.5538,1,0,0,0,0,1,page_resolved
DOC000236-C0162,DOC000236,874,1343,469,1.5366,1,0,0,0,0,1,page_resolved
DOC000236-C0163,DOC000236,152,238,86,1.5658,0,0,0,0,0,1,page_resolved
DOC000236-C0164,DOC000236,949,816,-133,0.8599,0,0,0,1,0,0,page_resolved
DOC000236-C0165,DOC000236,997,1318,321,1.3220,1,0,0,1,0,1,page_resolved
DOC000236-C0166,DOC000236,970,1400,430,1.4433,1,0,0,1,0,1,page_resolved
DOC000236-C0167,DOC000236,904,1076,172,1.1903,0,0,0,1,0,1,page_resolved
DOC000236-C0168,DOC000236,170,272,102,1.6000,0,0,0,0,0,0,page_resolved
DOC000236-C0169,DOC000236,1489,653,-836,0.4385,0,0,0,1,0,0,page_resolved
DOC000236-C0170,DOC000236,915,913,-2,0.9978,0,0,0,1,0,1,page_resolved
DOC000236-C0171,DOC000236,945,1482,537,1.5683,1,0,0,0,0,1,page_resolved
DOC000236-C0172,DOC000236,224,340,116,1.5179,0,0,0,0,0,0,page_resolved
DOC000236-C0173,DOC000236,1040,1036,-4,0.9962,0,0,0,1,0,1,page_resolved
